data,assunto,veiculo,link,eixo_institucional,abrangencia,campus
2023-10-18,IF Baiano oferece quase 2 mil vagas para cursos técnicos em Bom Jesus da Lapa e em mais sete campi,Notícias da Lapa,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPUXppbzBvbklxQV9DZ2JwcWRJd2o1d21ZSDZZWlFJUVd0aGhoZHc2Z3JJMFM4MnZNVUVMUU51M2QwNHBjc3hobUtmVDkwYjVWUFk5eFdFVWFhblkyazEzWmdESzFwUHR3WXZjN0dLNEJNc3o0MWNVN0VRVWVpb2NSSEVtU2QwbFdVNEp2dVg5ZGYwNjBFUGF5RFo4MWhBaFNwWjdZWWtFWFBmM1NzR1ktSEJrT3p2RU14TkU5NUZrT0J4VlQ2ZnVPejdaN21KS3NSZ2hvLVAtRUJ0djdzeXNV?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Bom Jesus da Lapa
2023-10-13,"IF Baiano oferta quase 1,5 mil vagas para cursos técnicos presenciais e EaD em seis cidades",Agência Sertão,https://news.google.com/rss/articles/CBMixwFBVV95cUxNZU1tMmlDR3RORENMY1Rfd1hjZjZnNGNhTkgwTVhNZGdIOGd2aDZ1MTg5RDRleXVhMW5fSHRPZkZITFAzbTlRdGM1aHFxTml3YW9xZjAwalE3VG9rWmhzdkJWMTRtYUJ2UkRJX1k2RnQ4MThOcjNOM0Mxai1sRVNtQU9iNllKNGJwaW1ISjR1UlI4b09LTFIwQmJNbDNZSUVHZnpjbVB2cWx2Xy04S19JZ3VYaV90eG04T2dXUlJfWktLYW5sY0930gHHAUFVX3lxTE1lTW0yaUNHdE5EQ0xjVF93WGNmNmc0Y2FOSDBNWE1kZ0g4Z3ZoNnUxODlENGV5dWExbl9IdE9mRkhMUDNtOVF0YzVocXFOaXdhb3FmMDBqUTdUb2taaHN2QlYxNG1hQnZSRElfWTZGdDgxOE5yM04zQzFqLWxFU21BT2I2WUo0YnBpbUhKNHVSUjhvT0tMUjBCYk1sM1lJRUdmemNtUHZxbHZfLThLX0lndVhpX3R4bThPZ1dSUl9aS0thbmxjT3c?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2023-10-10,Instituto Federal Baiano tem inscrições abertas para seleção de estudantes no sul da Bahia,G1,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOM3JOZV9YMEpBakRXT1hCNkF1TWpydnFQVG5CT1lxZFgtLXl0S042QjRhSllmREwxS19ld0ZYZUVXOGNWelJqaFZLY0ZVS2M4TUdYNDJYaVJnOWZ1QTgtRE5pRXMyRTB1QkVhdDA3V2g1bjBEVUtfdVpfc0RnVkF5dmM2bUFsbnFmbWpza0tPajI2ZkMzSndpbDBLQUo5NmladHFvRkNqQVZBUGhGNzZGOUo1QU9FaTk5ZGdEa1hkbTQxZldSdmFsR0lPbzBtS1lFb0tPLUdMVVgxTDVXNlHSAewBQVVfeXFMTTRwTFEyOHp0NHhleEQ4R2RrZTkwLS04LTQ2bllybS1FTnVPdXhtUjV0dl9LWGNwMWZiZUl2c01wTnRfTWUwbGhpaVROOXg3N0Z1VXJHVXNsYmthRTFiaHlfMVRFTS1JV0s4MGJQa0x4bDJPNzNMTmlrMzFYWG1aellqOHZsZ0tnek5JemZkSHZVTDhzbmFUTnFSWTU0VXhNcm1GS2hMS0hMT0l6TGh2aUlrNHZqWm9XY2J5dGR1MUtwNnBBX3VyWkttOVBoWVpaZWt1eWpJWnFraGFLcUNiZWFhY1g3Sl92bUJPcUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa (Nacional),Geral / Não Especificado
2023-10-07,Comitiva do Campus Guanambi realizou expedição,IGuanambi,https://www.iguanambi.com.br/noticias/2023/10/07/if-baiano-comitiva-do-campus-guanambi-realizou-expedicao-na-serra-dos-montes-altos/,Institucional,Imprensa Local,Guanambi
2023-09-29,VI Simpósio de Tecnologia em Agroindústria IF Baiano (SIMTA) \- Campus Guanambi,Guanambi,https://www.iguanambi.com.br/noticias/2023/09/29/agroindustria-para-o-desenvolvimento-sustentavel-e-o-tema-do-simta-2023/,Pesquisa,Imprensa Local,Guanambi
2023-09-28,Projeto do IF Baiano em Guanambi disponibiliza materiais didáticos para estudo individual de estudantes surdos,Agência Sertão,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPd014UGR5SFY1cTlJYWFtbkZkd3pCeHUyNXZfM2h4YVZRZjcxUjVJU3hldnBOMHBtaTZ0dmZDdkdfblJ2dVdoWFZLdlIzUUhlXzVYbWZWMFhjX2N2X050MjU4a05INmRJbjNCNDZ2OWYzRTROWnRvanBBOGFOTWRWVDZiVzB3T3hJbzBidXJKMThhNmpIZGRITU1rbmhreDBTNUUyZEQwOWx3eDRqSUxBUEx2cWpQTXVRUjhiX0xUbGJlLXg5eDlDVGcyZ2dkcHljSk5meVMySDM1LXNDOUxyYk5n0gHiAUFVX3lxTE93TXhQZHlIVjVxOUlhYW1uRmR3ekJ4dTI1dl8zaHhhVlFmNzFSNUlTeGV2cE4wcG1pNnR2ZkN2R19uUnZ1V2hYVkt2UjNRSGVfNVhtZlYwWGNfY3ZfTnQyNThrTkg2ZEluM0I0NnY5ZjNFNE5adG9qcEE4YU5NZFZUNmJXMHdPeElvMGJ1ckoxOGE2akhkZEhNTWtuaGt4MFM1RTJkRDA5bHd4NGpJTEFQTHZxalBNdVFSOGJfTFRsYmUteDl4OUNUZzJnZ2RweWNKTmZ5UzJIMzUtc0M5THJiTmc?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Guanambi
2023-09-28,IF BAIANO ABRE PROCESSOS SELETIVOS PARA CURSOS TÉCNICOS E SUBSEQUENTES,Pimenta Blog,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNdjVXOUZGblJvWjVTVzROUmdud3YtbVhPdVNTNHJfNjdyOWJ2UDBOZVpSejU4elNiamdkY0JIOE94TmU3QXhXZ01lVENjeEpzeVpiSXRRQ043Q19pNVQxaGw5Uks1VHZrbXFPdXJoLWl3MlNYX3NqUThkdUUzdVNZalI5ak85cTBEOE9kRWpBZUs4RWtGUl83Sk9VdHRtWmdPREUxMnc4c0tJdw?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Geral / Não Especificado
2023-09-28,IF Baiano abre quase 500 vagas para cursos técnicos em três cidades,Agência Sertão,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQNFo3d1dJWWR4TjBZb2lxWlAzWDBXbjJ4YmplTFNoemJTWndvR3dOam9rQUFpMTc1UHVGMWh6SnlTVTZxSHhZMzNzbWltMnk2ejZrYWV2TWY3dGNieFhON0NzcERoaDNSelVyN19xQzRXRnVNcXFCMTN4YnVfYVk4b3FVdVlQNDlLYmZNQkwtYWxtb2NuWVpfYmRXNFVJOXRnb1ZxTHpDbEjSAagBQVVfeXFMUDRaN3dXSVlkeE4wWW9pcVpQM1gwV24yeGJqZUxTaHpiU1p3b0d3Tmpva0FBaTE3NVB1RjFoekp5U1U2cUh4WTMzc21pbTJ5Nno2a2Fldk1mN3RjYnhYTjdDc3BEaGgzUnpVcjdfcUM0V0Z1TXFxQjEzeGJ1X2FZOG9xVXVZUDQ5S2JmTUJMLWFsbW9jbllaX2JkVzRVSTl0Z29WcUx6Q2xI?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2023-09-28,Concurso IF Baiano: banca contratada! VEJA,Blog Gran Cursos Online,https://news.google.com/rss/articles/CBMihAFBVV95cUxQNmFTZHFrclhDOFU2NUE5OXNaYnVrZEdBSi1GUDdwYUxiM0UyV2x3Rm5WNEp2VFFhdEEzbUJnWWZ5WUFGUUJMY1lwZVJVNDhXcWhVdzQ5cjJsQVptTS1BY2MxZHZtcllJaC1TTWV2U2Z3MUI1UTQwZkM3X0JVZUVSS3lRemI?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2023-09-28,"Bom Jesus da Lapa recebe Congresso de Ensino, Pesquisa e Extensão do IF Baiano; confira a programação",Notícias da Lapa,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPejNVU1l4N1F6S0RpQjlibzdMc3NvQVhvX2c5c0pNNVpFaU9EX3JfTWhyT08zTWNQUDkxa3dKUUR2VWo2R19CYTd5VHhZdkRQVlJTX2NZWW5XRF8wZ1VyTnNVTmQ5OTlJcXlzQ252dGRfU1pTd2d2NU9iRUZmR1p4Y1J0QmFhSkpGSnVyRThJM3JuZ0ZQMkhoNEgxX0w5Yml4S3NYV09tN2l4UU9LallRVFhDZ1gtemM2ZUNwdDVXT2pBZVJSUXNGUGQwekZQMTh5QzV2REpxVC1zSURPSmRYQmNkRGhyaVBHRWJrMEVobW9Bdw?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Bom Jesus da Lapa
2023-09-28,"Bom Jesus da Lapa vai sediar Congresso de Ensino, Pesquisa e Extensão do IF Baiano na próxima semana",Agência Sertão,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQSmxlRmttZldGTVl2Y0J5NExTdU4zR3N6S2dyTXU0VHhka05wZzRkU2xucUV6OVE3Tm5ZOU1TalQxRERlaER2V2RQVnBVVzhMR2NuZE9lZ2p4Q3FmcjYzM3VCLXNHUWlpdUczTnVIb0Z6MEhBYnJzNzlPUmtZdG5NdlpMa0RHSFpCd1E4Wlg0ZEJyZThmb3Bldmd4S1dlUXdTNTJuRlZYcjJNWmljcHBaVjEtVkd2Y3lZRU5JWmNfZ0tiQkliOHc4bjAyU3VlYUgzT1Vj0gHTAUFVX3lxTFBKbGVGa21mV0ZNWXZjQnk0TFN1TjNHc3pLZ3JNdTRUeGRrTnBnNGRTbG5xRXo5UTdOblk5TVNqVDFERGVoRHZXZFBWcFVXOExHY25kT2VnanhDcWZyNjMzdUItc0dRaWl1RzNOdUhvRnowSEFicnM3OU9Sa1l0bk12WkxrREdIWkJ3UThaWDRkQnJlOGZvcGV2Z3hLV2VRd1M1Mm5GVlhyMk1aaWNwcFpWMS1WR3ZjeVlFTklaY19nS2JCSWI4dzhuMDJTdWVhSDNPVWM?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Bom Jesus da Lapa
2023-09-18,Concurso IF Baiano BA: definida banca para novo edital de cargos técnico e professores,JC Concursos,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNaERoOUZsUUhWSlMzNVJyMWRERmhBbVRXdHFVcWFkR3FQb3ZSVFlYMld1am00eVV4dEFZbzVSaDVwdzdJeG9oMnVmSmdoX1QtTWl1NkdnU0N1dFRTTFpvbE5rZ1NzUi1HNlB3VzlJTmtFd0daZ1dwaWVMcUk5ZWJ2dzdOb0FFM0VSbHhDUHVtNV9nSUxNZklkR0ZPV0NRLVExbFRkWFZFMTBqZnNFelZlXzU5YWtKeWJNcmUzR25ybUIxZi13bFg0bWVkMW5UeEZscVMw0gHYAUFVX3lxTE45dEw5ZURhVWdTb2FtTEF3RjZMWm9wOWtYYzVKNTJlOWhSYUJOOHZ4Vk04N1lGbnFTN1JMZXU5akhqcGFDZHJialRlY09lNUNiMFNLNENraUV3aDN5WlZrWjZIblFlYmdEc1JnUDc3aDczM3BiTVBYckl2WjFGQnlKeGxZWnIzU1BWemFXbWx4VUlrTDNiXzFkNnZxSkg5NmVRSnA5OFpqdFYyaUktUVpFTUduY3A2dXBGT3VSZFUxVXVncTl3RHYyYmdwbXZ6dC1TZW1NNTVaeQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2023-09-18,Concurso IF Baiano: banca definida; edital em breve. Veja,Blog Gran Cursos Online,https://news.google.com/rss/articles/CBMie0FVX3lxTFBSazM2MHRaYTFxMjBnYS1QTEVyNzVNS2pfZWxnU1A1RUF4cEtCZHpYX1I0enhZcTFqSEJRNkU0NzYtekkzSUxQUkEzLXE5WDc2SF83dFh0bjNDU256SXhBQ0JwYkFjYW5xbm5iVUVSZ1IxQ3JEQkhSQVE4SQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Especializados (Nichos),Geral / Não Especificado
2023-09-15,Sebrae e IF Baiano promovem curso de produção de queijos artesanais em Guanambi | ASN Bahia,Agência Sebrae de Notícias Bahia,https://news.google.com/rss/articles/CBMizwFBVV95cUxPM1FsNU5TOC1xb01BSE4wVS0xYTdoTnBzMFo2Snh1bWRfYktmdlphWWdmTjczRHdzaUdRRnFCVDRKYU1leDJmdTk1Y2Z3ZEN2ck5tUUlzZWh6M2JWaE5IbTR0bm8yZURxMklqdnlCcUpJSmJhdGFMNHI3ek91TkdicnlQaWhoTHF3RW83Sm9KcjcyZ3pURzZOSzdnSlRuOUI1NjFtZnZySFl4cUE5S0RiVUk1eVVxa3pVZ3A2cWN3czFFU3daSlcyajVLLXh5cFk?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Guanambi
2023-09-15,IF Baiano recebe doutorando da Universidad Nacional de Colombia para período de estágio de pesquisa em Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPZnpNaDYwQVg4Y0ZoT2JiTHpoTm1xSGYtd09neHc4UTRUWHRRNmpuVGFhOUJwRF9LNU9NMWpuUnBVZ2FUTVowRzBlYnk1WS1Ia3paTWw0V3FPdHJEUHd1TDYwYk9VcEM1cjl6UThueWVCYTkydFNFcWJ6cU9qWmxmOVdRYTZESnQ0YkM0UnBNZW54bnNCa2hvZFMycXpRcmNVWmpTTUpVcFZiZmZUbnZxeVN0MURNY3RVM0VCVU4zRU1TT3R5djFLeE5LQnphWTRoOXVMVUdOYXhMdEIyOWh4X3VtNNIB4wFBVV95cUxPZnpNaDYwQVg4Y0ZoT2JiTHpoTm1xSGYtd09neHc4UTRUWHRRNmpuVGFhOUJwRF9LNU9NMWpuUnBVZ2FUTVowRzBlYnk1WS1Ia3paTWw0V3FPdHJEUHd1TDYwYk9VcEM1cjl6UThueWVCYTkydFNFcWJ6cU9qWmxmOVdRYTZESnQ0YkM0UnBNZW54bnNCa2hvZFMycXpRcmNVWmpTTUpVcFZiZmZUbnZxeVN0MURNY3RVM0VCVU4zRU1TT3R5djFLeE5LQnphWTRoOXVMVUdOYXhMdEIyOWh4X3VtNA?oc=5&hl=en-US&gl=US&ceid=US:en,Pesquisa,Imprensa Local,Guanambi
2023-09-14,Teixeira: Bacharelado em Engenharia Agronômica do IF Baiano recebe nota máxima do MEC,SulBahiaNews,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNNjdFUW02LTNhMERIeEU3NlFRNG4zM19VeTZQYXllT0tkMkFEdnNhelRUZnFRWDRZQ25yWGhQOEw0VWFJUnd5eTFIb2pvbXBuMkxMS3pQMEszdlo2Z294ZktzLWVHZDNQZkN1UWRIdXlIT0ZPTEpxUWNpVXU1MVlPWFRuRXVGbWJWNlVHWGFoT1lFZGh0UmVUS2thVk1jQnY3TW9rb2JjWDlfYm0ydWNlOTd1dXE1aG1N?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Teixeira de Freitas
2023-09-12,IF Baiano oferta 300 vagas em curso de aperfeiçoamento para professores de todo o país,Agência Sertão,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPclhxRXQzSlppOEVjS3JDX3V2VF83cmUzSTBObHB1alFRR1Uycm9yVkdhbHIxQUdVMmlldHlKUmV0QWlQdERPMHBOdG5ZZGFMOWNwOGIybFdpN3FINkd3bVlUTGZkTnZsMkgxazhveHFqa2NyU19zOVNOR1Z6VVdQMVcxRDVOSHJnb2dScFhMVUZXbzQwSTdaN3FpZ0dhWjh3RnFiRF85UDR0RXFLTGMtRHIzT01xa0tqLWhBVHp6bXVZQdIBwgFBVV95cUxPclhxRXQzSlppOEVjS3JDX3V2VF83cmUzSTBObHB1alFRR1Uycm9yVkdhbHIxQUdVMmlldHlKUmV0QWlQdERPMHBOdG5ZZGFMOWNwOGIybFdpN3FINkd3bVlUTGZkTnZsMkgxazhveHFqa2NyU19zOVNOR1Z6VVdQMVcxRDVOSHJnb2dScFhMVUZXbzQwSTdaN3FpZ0dhWjh3RnFiRF85UDR0RXFLTGMtRHIzT01xa0tqLWhBVHp6bXVZQQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Geral / Não Especificado
2023-09-05,IF Baiano de Catu abre matrículas para cursos técnicos subsequentes,Mais Região,https://news.google.com/rss/articles/CBMisAFBVV95cUxNZC1SVHBIN2QyOEtGUjZ1LVByQTRMUmJGdk1PNUt5VW1qeVdRclFiMlU0VGk2Y010VVBHYS1UYnNVRXNzaC01UXdYV2xmdzZPM3I3QWJ5a1VLWDFKRHdEQkpLc0IwQUtEM2RjSmpUMWpYM21YeUNmREFGNEZJb2s1b0QxTjM5V1oxU2hjMm5Gd2QtdVAyUTZMbk0xaTRWVUVTWktVQnVkeHFPdmk3TjAyMA?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Catu
2023-08-23,IF Baiano divulga processo seletivo para professor substituto - iBahia,iBahia,https://news.google.com/rss/articles/CBMisgFBVV95cUxPN0UzWDFzaFI4c1V2UnJyUVZqVzNnR0lUemhBNmpiWnJCR0pZQ2s1R0l3dExXSnkzVjE3TWs1aEZmYi1KamxLTzJ2SHo2MXhfSjFwVnR5UEg0dEFCdnF0TVdmS0dsS1d5WUNNS19FWmNpRmFrTGE3VGtiaGtGUXgyZm1TMzNzTUtNVWZUOWlvMUZ0SnByVmxQZ3pEZktIdEtkeUhNQ2hQVm9hV1huUFJZSS130gG6AUFVX3lxTE1uN0tmaE54Mmo3X01vanBQaWxBYWFuSjhHNEFZRkhHWnQwQm9FbXl0Q2Q3bnVQb08xbnZEb2ZKZFVSaWRXSXV3NEFYRVJfSk5SYWp6Nm93ZERpdkpZcXlCM1JWOGwzcVVuUzlURmNHbVl1U0hIaFgxR1BzaFpISTV5cFAyQWY4bDE4aFlLTVI5QzJUSEU3QzFXQ2NEQTJMZC1HMXR4LVBldjhCQTZ2MEdMWXk3RjE5eUFTUQ?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Regional (Bahia),Geral / Não Especificado
2023-08-22,Jogos Estudantis do IF Baiano têm início nesta terça em Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMipAFBVV95cUxNWi1VQ1pOVG5HQzJibko4U0hNVV9HNEVaTngySTRrZlZXYldRdjdyUXU1RUZkbEE3aHNPYTBQd3NtQVZia3FfLWhfT0pFQm9kZnFIUlRFV0RrZXRoMml5ZjBUXzYxUVY3VDIwdGFFNm5NVXpnSjlkTlBhOF8zSWNlZW5oNzBRT2t4dk1NemNybkVSeEMxRDVFU2RfMV9uZ1lGYXQzSdIBpAFBVV95cUxNWi1VQ1pOVG5HQzJibko4U0hNVV9HNEVaTngySTRrZlZXYldRdjdyUXU1RUZkbEE3aHNPYTBQd3NtQVZia3FfLWhfT0pFQm9kZnFIUlRFV0RrZXRoMml5ZjBUXzYxUVY3VDIwdGFFNm5NVXpnSjlkTlBhOF8zSWNlZW5oNzBRT2t4dk1NemNybkVSeEMxRDVFU2RfMV9uZ1lGYXQzSQ?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Guanambi
2023-08-18,Guanambi vai receber mais de 630 estudantes de 13 cidades para Jogos Estudantis do IF Baiano,Agência Sertão,https://news.google.com/rss/articles/CBMiygFBVV95cUxPRFN1aHFyZGpaT1VyOXFGS0tieG52cmQ1NW5raE9hT1A0aGxlN1Z0S3JCWEtFbk9tRUw0Ym9DaE0yVTZfVmdtMzZpbWxuT01BQk1NZ1E3R3pveXljZ2ZRdjBwMldvX29VZDdnWG9rNWZHZzI3dEw1ZVdpVl80bVFyV1UwTEVTb1FBS2RublRSY050Z09meFhrcFl3cTNzalJOX3gxMXpkanNHQjJ2b1drNzFkV2llcmhUNW1vQVhiYVVJZVNsN0Z3UG9n0gHKAUFVX3lxTE9EU3VocXJkalpPVXI5cUZLS2J4bnZyZDU1bmtoT2FPUDRobGU3VnRLckJYS0VuT21FTDRib0NoTTJVNl9WZ20zNmltbG5PTUFCTU1nUTdHem95eWNnZlF2MHAyV29fb1VkN2dYb2s1ZkdnMjd0TDVlV2lWXzRtUXJXVTBMRVNvUUFLZG5uVFJjTnRnT2Z4WGtwWXdxM3NqUk5feDExemRqc0dCMnZvV2s3MWRXaWVyaFQ1bW9BWGJhVUllU2w3RndQb2c?oc=5&hl=en-US&gl=US&ceid=US:en,Ensino,Imprensa Local,Guanambi
2023-08-18,"Ifba e IF Baiano abrem novas vagas para professor substituto em Salvador, Senhor do Bonfim e Xique-Xique",Agência Sertão,https://news.google.com/rss/articles/CBMi2AFBVV95cUxOWE5zRm9KdWVMdzgzY2hLSnJmZGVvQjlfSElQYWhjV2loeFZINWRKSHFxZFJNRDdTcE9BLVExUjVjQVJNUUdXd3pNZG9VNlVPMUpQYy1ia25OdGI2MUVUZS01QzJ2LS1zaG5RdHdhV0lBLUpDVG05aXFIMC1aNmEtZFRqNExJeVUyRkxENFdwQUNUYVd5N3N4bVpMay1xV0l1a1FkUHFVOU4zSTIyNEY1dUlOejZOS19PQnNPOTk5dEl0dkFzMnBPT3ZuVEJzMTJGUERzVEpreVbSAdgBQVVfeXFMTlhOc0ZvSnVlTHc4M2NoS0pyZmRlb0I5X0hJUGFoY1dpaHhWSDVkSkhxcWRSTUQ3U3BPQS1RMVI1Y0FSTVFHV3d6TWRvVTZVTzFKUGMtYmtuTnRiNjFFVGUtNUMydi0tc2huUXR3YVdJQS1KQ1RtOWlxSDAtWjZhLWRUajRMSXlVMkZMRDRXcEFDVGFXeTdzeG1aTGstcVdJdWtRZFBxVTlOM0kyMjRGNXVJTno2TktfT0JzTzk5OXRJdHZBczJwT092blRCczEyRlBEc1RKa3lW?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Senhor do Bonfim
2023-07-31,IFBA abre Processo Seletivo para contratação de Professor Substituto de Geografia em Itaberaba,Se Liga Chapada,https://news.google.com/rss/articles/CBMixwFBVV95cUxNcGZNZWFvbHFLanBERjh3dnVsUzBHNFpQWFA2bWZCRHk1dXlac3hKbXM2MGp4Wk5US0tNWk9PSXRGd1AzaEp3VFVrVkpLM2tlZDRfcS1nV3F1VHRYVnp0c2xrWDJxekNOS2ZqbHFSYWN6VnJyWS1seXRIeDBTclZTWWF2NzJnTEhFeE9YTG1uNUxYNzliR19Za2hKX1dCaEgyWGdQT0R5aFpocEMyWVhFbjEwbTE3YzVwMEVEZHNJM1hjeW4yV200?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Itaberaba
2023-07-28,Inscrições para 120 vagas em cursos técnicos do IF Baiano terminam nesta sexta em Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMixwFBVV95cUxOLTZsSGlYTGlEeUQ2M0dqRjh6NkoxbVYyeHNtYklib0RyakZNSGdjMUh0VGw3OFIwSUptZkpiUlNwQ0F6WGZXeVFEQ1ZSLWVSZUZhU2t3TEZ1c3NDYUkxTy1aN21MSkZTY1FxNmxaeGZTNjdBaUlmMDJfTnpSRTFsRTVuTmd2ai16R2ZhRUVnd0FyVmpIUUxwTnlVaDRMc1FVdm10ckNnSHpvRnhPMlZPcTVQTWd5cUJyYVJ5blNFcVM2TS11d0VR0gHHAUFVX3lxTE4tNmxIaVhMaUR5RDYzR2pGOHo2SjFtVjJ4c21iSWJvRHJqRk1IZ2MxSHRUbDc4UjBJSm1mSmJSU3BDQXpYZld5UURDVlItZVJlRmFTa3dMRnVzc0NhSTFPLVo3bUxKRlNjUXE2bFp4ZlM2N0FpSWYwMl9OelJFMWxFNW5OZ3ZqLXpHZmFFRWd3QXJWakhRTHBOeVVoNExzUVV2bXRyQ2dIem9GeE8yVk9xNVBNZ3lxQnJhUnluU0VxUzZNLXV3RVE?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Guanambi
2023-07-03,CAMPUS DO INSTITUTO FEDERAL BAIANO DE URUÇUCA COMPLETA 100 ANOS DE HISTÓRIA,Pimenta Blog,https://news.google.com/rss/articles/CBMisAFBVV95cUxOUEdtZUhrOGlWeHpWZmN1WkNmVnVlWERsVFRpdlFJcGtoWFpHNjZYMGNWQWxSYTZNTDkxRmo1dGpWaWwtNWlGUDNMT1RZMGg3WXFmTGFTQ0F3Uno1azJIYUlBcFdBRU1iZTVJQm84SUxOQmNMVFI3aFVGWFBLWlNJRjhrM184dHRvX2g5N1hrVjV2RGY0MkpxdUE4NEhqUTZEZ3JaU01rRlF6Yl9oOUdoeQ?oc=5&hl=en-US&gl=US&ceid=US:en,Institucional,Imprensa Local,Uruçuca
2023-06-29,"IF Baiano abre 268 vagas em cursos técnicos em Catu, Guanambi e Itaberaba",Agência Sertão,https://news.google.com/rss/articles/CBMiugFBVV95cUxPTVF2bE41cndDX1J0Q283WS1CdDZ2WVpJOHh0WE9qZGl6M3Fvb1JVb3QzYXJ4UjdSRHlMRzJ0eWdaRWE0V1BOZEFnM1dMdUIxaGhjMzJfaTZvRzEtUkZzckJjREVMMDZvUW9GTU9PeThPV0lDY0tSVXpSWTN4RjFBN0ZlNElmOEdwUDBzYXpXZV9HbGE5VTREekM3UElHN1RLNTJBUUJmS2ZMbHJiLXA3R0VqT0xwMnkwaFHSAboBQVVfeXFMT01RdmxONXJ3Q19SdENvN1ktQnQ2dllaSTh4dFhPamRpejNxb29SVW90M2FyeFI3UkR5TEcydHlnWkVhNFdQTmRBZzNXTHVCMWhoYzMyX2k2b0cxLVJGc3JCY0RFTDA2b1FvRk1PT3k4T1dJQ2NLUlV6UlkzeEYxQTdGZTRJZjhHcFAwc2F6V2VfR2xhOVU0RHpDN1BJRzdUSzUyQVFCZktmTGxyYi1wN0dFak9McDJ5MGhR?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Catu
2023-06-14,IF Baiano inscreve até segunda para 120 vagas de cursos técnicos integrados ao ensino médio em Guanambi,Agência Sertão,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNNUc4cmVDZno5VmhYZUJhLUZoZWdiUFVlWEkyMW9uOF8xQll6Nl83MFNEcjNPTms2LVdBbmdqckxxODNFUU45ZmZUeDAyMXdwaEF4dVlhcm0xRnY0S1kzVHVKdXRVdmpKckRGRXVJaE5YdnNhYnVZVHY2bmdxMjM5aEhRbTNGdWFfX0IzOXFScDJiR0xIY0pSd1p0Y3BjQlhXMi02c2JwNHl2YS1ERjJpNGFyUHM3a2JaZGY1ZXpkWVY5d3c3R01sVmx4OXFjdjBKc1Nsdm1R0gHWAUFVX3lxTE01RzhyZUNmejlWaFhlQmEtRmhlZ2JQVWVYSTIxb244XzFCWXo2XzcwU0RyM09OazYtV0FuZ2pyTHE4M0VRTjlmZlR4MDIxd3BoQXh1WWFybTFGdjRLWTNUdUp1dFV2akpyREZFdUloTlh2c2FidVlUdjZuZ3EyMzloSFFtM0Z1YV9fQjM5cVJwMmJHTEhjSlJ3WnRjcGNCWFcyLTZzYnA0eXZhLURGMmk0YXJQczdrYlpkZjVlemRZVjl3dzdHTWxWbHg5cWN2MEpzU2x2bVE?oc=5&hl=en-US&gl=US&ceid=US:en,Gestão e RH,Imprensa Local,Guanambi
